title,rework,severity,project,description
680,10,2,15,<br>Define a constant instead of duplicating this literal "returning sample" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal ": class is not found" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "mail.pop3s.ssl.socketFactory.fallback" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Error parsing function: " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "File never reserved: " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "false" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "view_results_tab_request" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Modify" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "jms_request" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "-------------------------------\n" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Error processing logging config " 6 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "aggregate_report_90%_line" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "entrydn" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "baseobj" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Look and Feel unavailable:" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "-keystore" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "mail." 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "**Parsing Warning**\n" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "getValue" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "search_text_button_find" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Problem in JSR223 script " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Can't get beanInfo for " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "view_results_tab_response" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "loadIncludedElements -failed for: " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "-storepass" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "SansSerif" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Search" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "File " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal " called with wrong number of parameters. Actual: " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "-keypass" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "cssjquery_tester_title" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "error_title" 5 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "property" 5 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "  URI:    :" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal " method " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "testelement" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal " superseded by " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "remote_start_all" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "no icon for " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "toolbar_icon_set_not_found" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "warning" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "average" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "browse" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Problem retrieving gui for " 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Can't instantiate BeanShell" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal " already in use" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Type=" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Command: " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Program error" 5 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "view_results_table_result_tab_parsed" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Beanshell Interpreter not found" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Problem retrieving gui" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "getKey" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Matched!" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Command was interrupted\n" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "aggregate_report_median" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "aggregate_graph_size" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Error in " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "file_visualizer_filename" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Error during close: " 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Problem reading JTL file: " 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "class" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "  line:    " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Delete" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Header count=" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "<CRLF>" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "collection" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Using DataStrippingSampleSender for this run" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "[\"']" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "operation" 5 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "attributes" 5 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Problem with keystore" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Can't register a converter: " 7 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "binding" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "aggregate_graph_style" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Problem creating image file" 4 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "------------------------------" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Invalid call sequence" 5 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "regexp_tester_title" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Failed to load " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "' at line " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "aggregate_report_max" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Speed (cps) <= 0" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "http.proxyHost" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "Error instantiating class:" 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "  Message: " 3 times.
680,10,2,15,<br>Define a constant instead of duplicating this literal "close" 3 times.
681,10,3,15,<br>Replace the usage of the "instanceof" operator by a catch block.
682,10,3,15,<br>Extend "java.lang.Exception" or one of its subclasses.
683,60,3,15,<br>This block of commented-out lines of code should be removed.
686,5,2,15,<br>Move the array designator from the variable to the type.
687,10,3,15,<br>Extract this nested code block into a method.
689,,4,15,<br>Make this array "private".
690,20,4,15,<br>This loop's stop condition tests "hasNext()" but the incrementer updates "i".
699,10,3,15,<br>Replace this usage of System.out or System.err by a logger.
700,5,3,15,<br>Cast one of the operands of this division operation to a "long".
700,5,3,15,<br>Cast one of the operands of this addition operation to a "double".
700,5,3,15,<br>Cast one of the operands of this multiplication operation to a "long".
700,5,3,15,<br>Cast one of the operands of this substraction operation to a "float".
704,30,4,15,<br>Remove this hard-coded password.
705,10,3,15,<br>Extract the assignment out of this expression.
